Order,Titre_Texte,SOUND,MORPHEMES,M-GLOSS,CATEGORY
1429.0,amzzud,inna,[i-nna],[3MS-say:pf],V
1430.0,amzzud,jas,[i-a-s],[to-dat-3S],
1431.0,amzzud,a,[ad],[AD:Comp],
1432.0,amzzud,jak,[i-a-k],[to-dat-2MS],
1433.0,amzzud,nn,[nn],[nn],
1434.0,amzzud,ka,[ka],[ka],
1435.0,amzzud,ttħajʁ,[ttħaj-ʁ],[push:Impf-1S],V
1436.0,amzzud,i!kʃʃudn,[i-!kʃʃud-n],[MPFS-firewood],N
1437.0,,New_Sentence,New_Sentence,New_Sentence,
1438.0,amzzud,inna,[i-nna],[3MS-say:pf],V
1439.0,amzzud,jas,[i-a-s],[to-dat-3S],
1440.0,amzzud,ur,[ur],[neg],
1441.0,amzzud,a,[a],[voc],
1442.0,amzzud,wlidi,[wlidi],[my son],N
1443.0,amzzud,dari,[dar-i],[to-1S:me],
1444.0,amzzud,mat,[mat],[what],
1445.0,amzzud,tskart,[t-skar-t],[2S:do:ao],V
1446.0,,New_Sentence,New_Sentence,New_Sentence,
1447.0,amzzud,jini,[i-ini],[3MS-say:ao],V
1448.0,amzzud,jas,[i-a-s],[to-dat-3S],
1449.0,amzzud,skr,[skr],[2S:do:Imper],V
1450.0,amzzud,jat,[ja-t],[one:F],
1451.0,amzzud,lmasala,[l-masala],[the issue],N
1452.0,amzzud,kilu,[kilu],[kilogram],N
1453.0,amzzud,wggurn,[w-ggurn],[SMCS-flour],N
1454.0,amzzud,nna,[nna],[RelPro],
1455.0,amzzud,ttħit,[ttħi-t],[push:pf-2S],V
1456.0,amzzud,tft,[t-f-t],[2S-give:ao],V
1457.0,amzzud,i,[i],[to],
1458.0,amzzud,jji,[iji],[dat:1S],
1459.0,amzzud,gis,[gi-s],[loc:3MS],
1460.0,amzzud,taʃʃfnʒt,[ta-ʃʃfnʒ-t],[F-beignet],N
1461.0,,New_Sentence,New_Sentence,New_Sentence,
1462.0,amzzud,inna,[i-nna],[3MS-say:pf],V
1463.0,amzzud,jas,[i-a-s],[to-dat-3S],
1464.0,amzzud,waχχa,[waχχa],[even if],
1465.0,,New_Sentence,New_Sentence,New_Sentence,
1466.0,amzzud,iχdm,[i-χdm],[3MS-work:Impf],V
1467.0,amzzud,ilmma,[ilmma],[once again],
1468.0,amzzud,dar,[dar],[to],
1469.0,amzzud,uʃfnaʒilli,[u-ʃfnaʒ-i-lli],[SMCS-Manufacturer beignet-RelPro] ,N
1470.0,amzzud,ittħi,[i-ttħi],[3MS-push:pf],V
1471.0,amzzud,ʁassann,[ʁ-ass-a-nn],[in-day-dem-deic],N
1472.0,amzzud,sul,[sul],[not yet],
1473.0,amzzud,ʒuʒ,[ʒuʒ],[two],
1474.0,amzzud,kilu,[kilu],[kilogram],N
1475.0,amzzud,wggurn,[w-ggurn],[SMCS-flour],N
1476.0,amzzud,!sbaħ,[!sbaħ],[morning],N
1477.0,amzzud,ann,[a-nn],[DemDet-Deic:that],
1478.0,amzzud,ittħi,[i-ttħi],[3MS-push:pf],V
1479.0,amzzud,rbʕa,[rbʕa],[four],
1480.0,amzzud,kilu,[kilu],[kilogram],N
1481.0,,New_Sentence,New_Sentence,New_Sentence,
1482.0,amzzud,aʃfnaʒi,[a-ʃfnaʒ-i],[MFSS-Manufacturer beignet],N
1483.0,amzzud,ar,[ar],[AR],
1484.0,amzzud,jaqqwlaj,[i-aqqwlaj],[3MS-fry:Impf],V
1485.0,amzzud,ar,[ar],[AR],
1486.0,amzzud,izznza,[i-ss-nz-a],[3MS-caus-sell:Impf],V
1487.0,amzzud,ar,[ar],[AR],
1488.0,amzzud,issaʁ,[i-ss-aʁ],[3MS-caus-buy:Impf],V
1489.0,amzzud,ig,[i-g],[3MS-be:ao],V
1490.0,amzzud,lamin,[l-amin],[representing craftsmen],N
1491.0,amzzud,kullu,[kullu],[all],
1492.0,amzzud,ijʃfnaʒin,[i-j-ʃfnaʒ-in],[of-MPCS-manufacturer beignet],
1493.0,amzzud,New_Sentence,New_Sentence,New_Sentence,
1494.0,amzzud,ara,[ara],[2S:give:Imper],V
1495.0,amzzud,kid,[k-id],[k-id],
1496.0,amzzud,a!mʒʒud,[a-!mʒʒud],[MFSS-scabby],N
1497.0,amzzud,anʃawi,[anʃawi],[canabis smoker],N
1498.0,amzzud,ntta,[ntta],[3MS:he],
1499.0,amzzud,ma,[ma],[what],
1500.0,amzzud,jskar,[i-skar],[3MS-do:ao],V
1501.0,amzzud,d,[d],[from],
1502.0,amzzud,i!jjid,[i-!jji-d],[MFSS-night],N
1503.0,amzzud,ar,[ar],[AR],
1504.0,amzzud,d,[d],[to],
1505.0,amzzud,i!jjid,[i-!jji-d],[MFSS-night],N
1506.0,amzzud,ti!frχin,[ti-!frχ-in],[FPFS-girls],N
1507.0,amzzud,ar,[ar],[AR],
1508.0,amzzud,d,[d],[deic],
1509.0,amzzud,ttaʃkant,[tt-aʃka-nt],[3FP-come in:Impf-3FP],V
1510.0,amzzud,s,[s],[to],
1511.0,amzzud,l!qsart,[l-!qsart],[a party],N
1512.0,amzzud,s,[s],[by],
1513.0,amzzud,lχatm,[l-χatm],[ring],N
1514.0,amzzud,i!qqsr,[i-!qqsr],[3MS-!qqsr],V
1515.0,amzzud,f,[f],[f],
1516.0,amzzud,ugaju,[u-gaju],[SMCS-head],N
1517.0,amzzud,ns,[n-s],[of-3S],
1518.0,amzzud,ar,[ar],[AR],
1519.0,amzzud,zikk,[zikk],[early],
1520.0,amzzud,!sbaħ,[!sbaħ],[morning],N
1521.0,,New_Sentence,New_Sentence,New_Sentence,
1522.0,amzzud,ar,[ar],[AR],
1523.0,amzzud,jan,[ja-n],[one:M],
1524.0,amzzud,wass,[w-ass],[SMCS-day],N
1525.0,amzzud,jaʃkd,[i-aʃk-d],[3MS-come:ao-deic],V
1526.0,amzzud,srs,[sr-s],[to-3S],
1527.0,amzzud,uʕssas,[u-ʕssas],[SMCS-guard],N
1528.0,amzzud,izdi,[i-zdi],[3MS-tie:pf],V
1529.0,amzzud,t,[t],[t],
1530.0,amzzud,tggurt,[tggurt],[door],N
1531.0,amzzud,ar,[ar],[AR],
1532.0,amzzud,isħssa,[i-sħssa],[3MS-listen to:pf],V
1533.0,amzzud,i,[i],[i],
1534.0,amzzud,nnqt,[nnqt],[notes],
1535.0,amzzud,d,[d],[d],
1536.0,amzzud,l!utar,[l-!utar],[the-lute],N
1537.0,amzzud,lliʁ,[lliʁ],[RelPro],
1538.0,amzzud,as,[a-s],[dat:3MS],
1539.0,amzzud,ittfaqq,[i-ttfaqq],[3MS-realize:pf],V
1540.0,amzzud,u!mʒʒud,[u-!mʒʒud],[SMCS-scabby],N
1541.0,amzzud,iskrd,[i-skr-d],[3MS-do:pf-deic],V
1542.0,amzzud,i,[i],[i],
1543.0,amzzud,wʕssas,[w-ʕssas],[SMCS-guard],N
1544.0,amzzud,izd,[izd],[Interro],
1545.0,amzzud,imχχarn,[i-mχχar-n],[MPFS-thief],N
1546.0,amzzud,art,[art],[ard],
1547.0,amzzud,takwrn,[t-akwr-n],[rob:Impf-3MP],V
1548.0,amzzud,ja,[ja],[ja],
1549.0,amzzud,llhri,[ll-hri],[the store],N
1550.0,amzzud,jiri,[i-iri],[3MS-want:ao],V
1551.0,amzzud,a,[ad],[AD:Comp],
1552.0,amzzud,jazzl,[i-azzl],[3MS-run:ao],V
1553.0,amzzud,iggammi,[i-ggammi],[3MS-ggammi],V
1554.0,amzzud,a,[ad],[AD:Comp],
1555.0,amzzud,!jbdu,[!j-bdu],[3MS-fail:ao],V
1556.0,amzzud,d,[d],[d],
1557.0,amzzud,taggurt,[t-aggur-t],[door],N
1558.0,amzzud,ig,[i-g],[3MS-be:ao],V
1559.0,amzzud,taʁwijit,[ta-ʁwiji-t],[FFSS-shout],N
1560.0,amzzud,jiliħ,[i-i-liħ],[3MS-be missing:ao],V
1561.0,amzzud,as,[a-s],[dat-3S],
1562.0,amzzud,ma,[ma],[what],
1563.0,amzzud,jskar,[i-skar],[3MS-do:ao],V
1564.0,amzzud,iffaʁd,[i-ffaʁ-d],[3MS-go out:ao-d],V
1565.0,amzzud,srs,[sr-s],[to-3S],
1566.0,amzzud,u!mʒʒud,[u-!mʒʒud],[SMCS-scabby],N
1567.0,amzzud,jini,[i-ini],[3MS-say:ao],V
1568.0,amzzud,jas,[i-a-s],[to-dat-3S],
1569.0,amzzud,ma,[ma],[what],
1570.0,amzzud,jga,[i-ga],[3MS-be:pf],V
1571.0,amzzud,ʁajann,[ʁ-aja-nn],[DemPro-Deic:this],
1572.0,amzzud,manid,[manid],[when],
1573.0,amzzud,tkkit,[t-kki-t],[2S-pass:pf],V
1574.0,amzzud,s,[s],[from],
1575.0,amzzud,ʁi,[ʁi],[deic],
1576.0,amzzud,New_Sentence,New_Sentence,New_Sentence,
1577.0,amzzud,inna,[i-nna],[3MS-say:pf],V
1578.0,amzzud,jas,[i-a-s],[to-dat-3S],
1579.0,amzzud,awddi,[awddi],[Interjection],
1580.0,amzzud,tmkkn,[t-mkkn],[3FS-fix],V
1581.0,amzzud,i,[i],[to],
1582.0,amzzud,jji,[iji],[dat:1S],
1583.0,amzzud,taggurt,[t-aggur-t],[door-deic],N
1584.0,amzzud,a,[a-d],[DemDet-Deic:this] ,
1585.0,amzzud,imχχarn,[i-mχχar-n],[MPFS-thief],N
1586.0,amzzud,ʃʃan,[ʃʃa-n],[eat:pf-3MP],V
1587.0,amzzud,kullu,[kullu],[all],
1588.0,amzzud,ddrb,[ddrb],[street],N
1589.0,amzzud,ad,[ad],[AD:Comp],
1590.0,amzzud,n,[n],[n],
1591.0,amzzud,tsga,[t-sga],[FSCS-side],N
1592.0,amzzud,ja,[a-d],[DemDet-Deic:this] ,
1593.0,,New_Sentence,New_Sentence,New_Sentence,
1594.0,amzzud,jini,[i-ini],[3MS-say:ao],V
1595.0,amzzud,jas,[i-a-s],[to-dat-3S],
1596.0,amzzud,ma,[ma],[what],
1597.0,amzzud,kkid,[kk-id],[kk-id],
1598.0,amzzud,za,[za],[za],
1599.0,amzzud,jadlli,[jadlli],[anyway],
1600.0,amzzud,jiwin,[i-iwi-n],[to-3MS:bring-partic],V
1601.0,amzzud,at,[ad],[AD:Comp],
1602.0,amzzud,tsħssut,[t-sħssu-t],[2MS-listen discreetly:ao],V
1603.0,,New_Sentence,New_Sentence,New_Sentence,
1604.0,amzzud,inna,[i-nna],[3MS-say:pf],V
1605.0,amzzud,jas,[i-a-s],[to-dat-3S],
1606.0,amzzud,awddi,[awddi],[Interjection],
1607.0,amzzud,ʁar,[ʁar],[ʁar],
1608.0,amzzud,ssfldʁ,[ssfld-ʁ],[listen:pf-1S],V
1609.0,amzzud,dark,[dar-k],[to-2S:you],
1610.0,amzzud,i,[i],[to],
1611.0,amzzud,kra,[kra],[some],
1612.0,amzzud,n,[n],[of],
1613.0,amzzud,nnqt,[nnqt],[notes],
1614.0,amzzud,iʕʒb,[i-ʕʒb],[3MS-like:pf],V
1615.0,amzzud,i,[i],[to],
1616.0,amzzud,jji,[iji],[dat:1S],
1617.0,,New_Sentence,New_Sentence,New_Sentence,
1618.0,amzzud,jini,[i-ini],[3MS-say:ao],V
1619.0,amzzud,jas,[i-a-s],[to-dat-3S],
1620.0,amzzud,wah,[wah],[wah],
1621.0,amzzud,ukan,[ukan],[just],
1622.0,amzzud,ar,[ar],[AR],
1623.0,amzzud,tssflitt,[t-ssflit-t],[2S-listen:Impf],V
1624.0,amzzud,i,[i],[to],
1625.0,amzzud,middn,[middn],[people],N
1626.0,amzzud,ur,[ur],[neg],
1627.0,amzzud,tħʃʃimt,[t-ħʃʃim-t],[2S-be ashamed:pf],V
1628.0,,New_Sentence,New_Sentence,New_Sentence,
1629.0,amzzud,inna,[i-nna],[3MS-say:pf],V
1630.0,amzzud,jas,[i-a-s],[to-dat-3S],
1631.0,amzzud,i,[i],[i],
1632.0,amzzud,!rbbi,[!rbbi],[God],N
1633.0,amzzud,awddi,[awddi],[Interjection],
1634.0,amzzud,aʁar,[aʁar],[just],
1635.0,amzzud,skr,[skr],[2S:do:Imper],V
1636.0,amzzud,i,[i],[to],
1637.0,amzzud,jji,[iji],[dat:1S],
1638.0,amzzud,kra,[kra],[some],
1639.0,amzzud,llħjlt,[ll-ħjlt],[cunning],N
1640.0,amzzud,umma,[umma],[whereas],
1641.0,amzzud,u!llah,[u-!llah],[by God],N
1642.0,amzzud,ur,[ur],[neg],
1643.0,amzzud,sul,[sul],[not yet],
1644.0,amzzud,tkkit,[t-kki-t],[2S-pass:pf],V
1645.0,amzzud,ħtta,[ħtta],[even if],
1646.0,amzzud,ddrb,[ddrb],[street],N
1647.0,amzzud,a,[a-d],[DemDet-Deic:this] ,
1648.0,,New_Sentence,New_Sentence,New_Sentence,
1649.0,amzzud,jini,[i-ini],[3MS-say:ao],V
1650.0,amzzud,jas,[i-a-s],[to-dat-3S],
1651.0,amzzud,awa,[awa],[so],
1652.0,amzzud,brraʁ,[brra-ʁ],[prevent:ao-1S],V
1653.0,amzzud,k,[k],[Obj:2S],
1654.0,amzzud,hann,[hann],[presentative],
1655.0,amzzud,ħtta,[ħtta],[even if],
1656.0,amzzud,tiħuna,[ti-ħun-a],[FPFS-shope],N
1657.0,amzzud,ur,[ur],[neg],
1658.0,amzzud,ttʃint,[tt-ʃi-nt],[3P-eat:pf-3FP],V
1659.0,amzzud,walajnni,[walajnni],[but],
1660.0,amzzud,iʁ,[iʁ],[if],
1661.0,amzzud,sul,[sul],[not yet],
1662.0,amzzud,tkkit,[t-kki-t],[2S-pass:pf],V
1663.0,amzzud,ddrb,[ddrb],[street],N
1664.0,amzzud,a,[a-d],[DemDet-Deic:this] ,
1665.0,amzzud,ddnub,[ddnub],[a sin],N
1666.0,amzzud,nk,[n-k],[of-2MS],
1667.0,amzzud,f,[f],[f],
1668.0,amzzud,iχf,[iχf],[head],N
1669.0,amzzud,nk,[n-k],[of-2MS],
1670.0,amzzud,ula,[ula],[or],
1671.0,amzzud,iʁ,[iʁ],[if],
1672.0,amzzud,t,[t],[t],
1673.0,amzzud,tnnit,[t-nni-t],[2S-tell:pf],V
1674.0,amzzud,ikra,[i-kra],[dat-kra],
1675.0,amzzud,llχlq,[ll-χlq],[the creation],N
1676.0,amzzud,New_Sentence,New_Sentence,New_Sentence,
1677.0,amzzud,ibalak,[i-balak],[3MS-clear:pf],V
1678.0,amzzud,uʕssaslli,[u-ʕssas-lli],[SMCS-guard-RelPro] ,N
1679.0,amzzud,itthnna,[i-tthnna],[3MS-reassure:pf],V
1680.0,amzzud,ʁ,[ʁ],[in],
1681.0,amzzud,kullu,[kullu],[all],
1682.0,amzzud,ann,[a-nn],[DemDet-Deic:that],
1683.0,amzzud,ddrb,[ddrb],[street],N
1684.0,amzzud,New_Sentence,New_Sentence,New_Sentence,
1685.0,amzzud,ara,[ara],[2S:give:Imper],V
1686.0,amzzud,kid,[kid],[kid],
1687.0,amzzud,a!mʒʒud,[a-!mʒʒud],[MFSS-scabby],N
1688.0,amzzud,ma,[ma],[what],
1689.0,amzzud,jskar,[i-skar],[3MS-do:ao],V
1690.0,amzzud,New_Sentence,New_Sentence,New_Sentence,
1691.0,amzzud,ar,[ar],[AR],
1692.0,amzzud,d,[d],[d],
1693.0,amzzud,ittmurri,[i-tt-m-urri],[3MS-pron-return:pf],V
1694.0,amzzud,ʁ,[ʁ],[in],
1695.0,amzzud,l!qqsr,[l-!qqsr],[the palace],N
1696.0,amzzud,uwgllid,[uw-gllid],[SMCS-the king],N
1697.0,amzzud,agllid,[a-gllid],[MFSS-the king],N
1698.0,amzzud,ntta,[ntta],[3MS:he],
1699.0,amzzud,i!ttaf,[i-!ttaf],[3MS-!ttaf],V
1700.0,amzzud,sat,[sat],[sat],
1701.0,amzzud,istis,[i-sti-s],[P:daughter-poss:3S],N
1702.0,amzzud,aʁar,[aʁar],[just],
1703.0,amzzud,ti!frχin,[ti-!frχ-in],[FPFS:girls],N
1704.0,amzzud,ur,[ur],[neg],
1705.0,amzzud,i!ttif,[i-!ttif],[3MS-!ttif],V
1706.0,amzzud,afruχ,[a-fruχ],[MFSS:boy],N
1707.0,amzzud,χtalli,[χ-ta-lli],[DemPronFS:this one-RelRep],
1708.0,amzzud,gisnt,[gi-s-nt],[loc:3FP],
1709.0,amzzud,i!mzzin,[i-!mzzi-n],[3MS-be small-partic],V
1710.0,amzzud,ifa,[i-fa],[3MS-give:pf],V
1711.0,amzzud,jas,[i-a-s],[to-dat-3S],
1712.0,amzzud,!rbbi,[!rbbi],[God],N
1713.0,amzzud,!nnor,[!nnor],[the light],N
1714.0,amzzud,d,[d],[d],
1715.0,amzzud,zzin,[zzin],[beauty],N
1716.0,amzzud,ajlliʁ,[ajlliʁ],[until],
1717.0,amzzud,lah,[lah],[lah],
1718.0,amzzud,maʁ,[maʁ],[maʁ],
1719.0,amzzud,a,[ad],[AD:Comp],
1720.0,amzzud,jas,[i-a-s],[to-dat-3S],
1721.0,amzzud,ittgga,[i-tt-gga],[3MS-tt-do:Impf],V
1722.0,amzzud,!nnor,[!nnor],[the light],N
1723.0,amzzud,iskr,[i-skr],[3MS-do:pf],V
1724.0,amzzud,as,[a-s],[dat3S],
1725.0,amzzud,l!qqsr,[l-!qqsr],[the palace],N
1726.0,amzzud,ns,[n-s],[of-3S],
1727.0,amzzud,waħdat,[waħdat],[alone],
1728.0,amzzud,ilin,[i-li-n],[i-li-n],
1729.0,amzzud,gis,[gi-s],[loc:3MS],
1730.0,amzzud,ismgan,[i-smga-n],[3MS-smga-n],V
1731.0,amzzud,ns,[n-s],[of-3S],
1732.0,amzzud,labbisin,[labbisin],[ the swimming pool],N
1733.0,amzzud,ns,[n-s],[of-3S],
1734.0,amzzud,New_Sentence,New_Sentence,New_Sentence,
1735.0,amzzud,d,[d],[d],
1736.0,amzzud,kulʃi,[kulʃi],[everything],
1737.0,amzzud,ns,[n-s],[of-3S],
1738.0,amzzud,ar,[ar],[AR],
1739.0,amzzud,ikʃʃm,[i-kʃʃm],[3MS-come in:Impf],V
1740.0,amzzud,u!mʒʒud,[u-!mʒʒud],[SMCS-scabby],N
1741.0,amzzud,ur,[ur],[neg],
1742.0,amzzud,t,[t],[Obj:3S],
1743.0,amzzud,i!zri,[i-!zri],[3MS-see:pf],V
1744.0,amzzud,ħtta,[ħtta],[even if],
1745.0,amzzud,jan,[ja-n],[someone],
1746.0,amzzud,arkiʁ,[arkiʁ],[until],
1747.0,amzzud,ilkm,[i-lkm],[3MS-arrive:pf],V
1748.0,amzzud,labbisin,[labbisin],[ the swimming pool],N
1749.0,amzzud,i,[i],[i],
1750.0,amzzud,jllis,[illi-s],[daughter-poss:3S],N
1751.0,amzzud,llmalik,[ll-malik],[of-the-king],N
1752.0,amzzud,ikks,[i-kks],[3MS-take off:pf],V
1753.0,amzzud,lħwajʒ,[l-ħwajʒ],[clothes],N
1754.0,amzzud,isrs,[i-srs],[3MS-put:pf],V
1755.0,amzzud,tn,[tn],[Obj:3MP],
1756.0,amzzud,iħijd,[i-ħijd],[3MS-take off:pf],V
1757.0,amzzud,f,[f],[from],
1758.0,amzzud,ugaju,[u-gaju],[SMCS-head],N
1759.0,amzzud,ns,[n-s],[of-3S],
1760.0,amzzud,tiliwit,[t-iliwi-t],[FFSS-sheep skin],N
1761.0,amzzud,lli,[lli],[RelPro],
1762.0,amzzud,ar,[ar],[AR],
1763.0,amzzud,i!ttar,[i-!ttar],[3MS-!ttar],V
1764.0,amzzud,wazzar,[w-azzar],[SMCS-hair],N
1765.0,amzzud,lli,[lli],[RelPro],
1766.0,amzzud,jas,[i-a-s],[to-dat-3S],
1767.0,amzzud,ifa,[i-fa],[3MS-give:pf],V
1768.0,amzzud,sidi,[sidi],[my lord],N
1769.0,amzzud,!rbbi,[!rbbi],[God],N
1770.0,amzzud,ar,[ar],[AR],
1771.0,amzzud,tinn,[t-inn],[t-inn],
1772.0,amzzud,ikkat,[i-kkat],[3MS-play:Impf],V
1773.0,amzzud,ʁ,[ʁ],[on],
1774.0,amzzud,tadawt,[ta-daw-t],[FSFS-back],
1775.0,amzzud,argaz,[a-rgaz],[MFSS-man],N
1776.0,amzzud,lksut,[l-ksut],[garment],N
1777.0,amzzud,bʕda,[bʕda],[first],
1778.0,amzzud,jlsa,[i-lsa],[3MS-dress:pf],V
1779.0,amzzud,aʁar,[aʁar],[just],
1780.0,amzzud,χtalli,[χ-ta-lli],[DemPronFS:this one-RelRep],
1781.0,amzzud,wmksa,[w-mksa],[shepherd],N
1782.0,amzzud,ar,[ar],[AR],
1783.0,amzzud,ittʕum,[i-tt-ʕum],[3MS-tt-bathe:Impf],V
1784.0,amzzud,arkiʁ,[arkiʁ],[until],
1785.0,amzzud,t,[t],[t],
1786.0,amzzud,igwda,[i-gwda],[3MS-have enough],V
1787.0,amzzud,inkr,[i-nkr],[3MS-get up:pf],V
1788.0,amzzud,ibalak,[i-balak],[3MS-clear:pf],V
1789.0,amzzud,jawid,[i-awi-d],[3MS-bring:ao],V
1790.0,amzzud,!rbbi,[!rbbi],[God],N
1791.0,amzzud,illis,[illi-s],[daughter-poss:3S],
1792.0,amzzud,llmalik,[ll-malik],[of-the-king],N
1793.0,amzzud,ur,[ur],[neg],
1794.0,amzzud,fllas,[flla-s],[on-3MS],
1795.0,amzzud,i!ħdi,[i-!ħdi],[3MS-!ħdi],V
1796.0,amzzud,ar,[ar],[AR],
1797.0,amzzud,tid,[t-id],[Obj-deic],
1798.0,amzzud,t!zrra,[t-!zrra],[3FS-see:Impf],V
1799.0,amzzud,aslli,[as-lli],[day-RelPro] ,N
1800.0,amzzud,izwarn,[i-zwar-n],[which-be first-partic],V
1801.0,amzzud,t!zra,[t-!zra],[3FS-see:pf],V
1802.0,amzzud,tiliwit,[ti-liwi-t],[bowel],N
1803.0,amzzud,ns,[n-s],[of-3S],
1804.0,amzzud,d,[d],[and],
1805.0,amzzud,lksut,[l-ksut],[garment],N
1806.0,amzzud,uwmksa,[uw-mksa],[of SMCS-grazer],N
1807.0,amzzud,ajlliʁ,[ajlliʁ],[until],
1808.0,amzzud,tn,[t-n],[tn],
1809.0,amzzud,ikks,[i-kks],[3MS-take off:pf],V
1810.0,amzzud,t!zr,[t-!zr],[2FS-see:pf],V
1811.0,amzzud,azzarlli,[a-zzar-lli],[MFSS-hair-RelPro] ,N
1812.0,amzzud,tqqzz,[t-qqzz],[3FS-look:pf],V
1813.0,amzzud,gis,[gi-s],[loc:3MS],
1814.0,amzzud,ajlliʁ,[ajlliʁ],[until],
1815.0,amzzud,nn,[nn],[deic],
1816.0,amzzud,i!dr,[i-!dr],[3MS-go down:pf],V
1817.0,amzzud,ʁ,[ʁ],[to],
1818.0,amzzud,labbisin,[labbisin],[the swimming pool],N
1819.0,amzzud,iʁwlid,[i-ʁwli-d],[3MS-go up:ao-deic],V
1820.0,amzzud,ils,[i-ls],[3MS-wear],V
1821.0,amzzud,lħwajʒ,[l-ħwajʒ],[clothes],N
1822.0,amzzud,ns,[n-s],[of-3S],
1823.0,amzzud,iffʁ,[i-ffʁ],[3MS-go out:pf],V
1824.0,amzzud,tstabʕ,[t-stabʕ],[2FS-dispatch:pf],V
1825.0,amzzud,as,[a-s],[dat-3S],
1826.0,amzzud,tawajja,[tawajja],[slave],N
1827.0,amzzud,tini,[t-ini],[2FS-say:pf],V
1828.0,amzzud,jas,[i-a-s],[to-dat-3S],
1829.0,amzzud,tabʕa,[tabʕa],[follow:Imper:3MP],V
1830.0,amzzud,t,[t],[Obj:3MS],
1831.0,amzzud,arkiʁ,[arkiʁ],[until],
1832.0,amzzud,t!zrit,[t-!zri-t],[2S-see:pf],V
1833.0,amzzud,maniʁ,[maniʁ],[where],
1834.0,amzzud,illa,[i-lla],[3MS-be:pf],V
1835.0,amzzud,tabʕa,[tabʕa],[follow:Imper:3MP],V
1836.0,amzzud,tid,[t-id],[Obj:3MS-deic],
1837.0,amzzud,twajja,[twajja],[slave],N
1838.0,amzzud,ar,[ar],[AR],
1839.0,amzzud,dar,[dar],[to],
1840.0,amzzud,uʃfnaʒi,[u-ʃfnaʒ-i],[SMCS-Manufacturer beignet],N
1841.0,amzzud,igiwr,[i-giwr],[3MS-sit down:pf],V
1842.0,amzzud,dar,[dar],[to],
1843.0,amzzud,iʁd,[iʁd],[if],
1844.0,amzzud,ar,[ar],[AR],
1845.0,amzzud,nn,[nn],[nn],
1846.0,amzzud,ittħi,[i-ttħi],[3MS-push:pf],V
1847.0,amzzud,ikʃʃudn,[i-kʃʃud-n],[MPFS-logs],
1848.0,amzzud,turrinn,[t-urri-nn],[3FS-return:pf-deic],V
1849.0,amzzud,twajja,[twajja],[slave],N
1850.0,amzzud,tini,[t-ini],[2FS-say:pf],V
1851.0,amzzud,jas,[i-a-s],[to-dat-3S],
1852.0,amzzud,a,[a],[voc],
1853.0,amzzud,lalla,[lalla],[lalla],
1854.0,amzzud,a!mʒʒudlli,[a-!mʒʒud-lli],[MFSS-scabby-RelPro] ,N
1855.0,amzzud,iχdm,[i-χdm],[3MS-work:Impf],V
1856.0,amzzud,dar,[dar],[to],
1857.0,amzzud,lamin,[l-amin],[representing craftsmen],N
1858.0,amzzud,ijʃfnaʒin,[i-j-ʃfnaʒ-in],[of-MPCS-manufacturer beignet],
1859.0,amzzud,ar,[ar],[AR],
1860.0,amzzud,as,[a-s],[dat:3MS],
1861.0,amzzud,nn,[nn],[nn],
1862.0,amzzud,ittħaj,[i-ttħaj],[3MS-push:Impf],V
1863.0,amzzud,ikʃʃudn,[i-kʃʃud-n],[MPFS-logs],
1864.0,amzzud,tini,[t-ini],[3FS-say:ao],V
1865.0,amzzud,jas,[i-a-s],[to-dat-3S],
1866.0,amzzud,hak,[hak],[hak],
1867.0,amzzud,awi,[awi],[take:Imper-2S],V
1868.0,amzzud,lmarka,[l-marka],[the type],N
1869.0,amzzud,ja,[ja],[ja],
1870.0,amzzud,ʁ,[ʁ],[for],
1871.0,amzzud,lħlwa,[l-ħlwa],[the candy],N
1872.0,amzzud,i,[i],[i],
1873.0,amzzud,wʃfnaʒinna,[w-ʃfnaʒ-i-nna],[SMCS-Manufacturer beignet-deic],N
1874.0,amzzud,tinit,[t-ini-t],[2FS-say:ao],V
1875.0,amzzud,as,[a-s],[dat-3S],
1876.0,amzzud,astt,[as-tt],[as-tt],
1877.0,amzzud,id,[id],[id],
1878.0,amzzud,iskr,[i-skr],[3MS-do:pf],V
1879.0,amzzud,New_Sentence,New_Sentence,New_Sentence,
1880.0,amzzud,tlkmnn,[t-lkm-nn],[3FS-arrive:pf-deic],V
1881.0,amzzud,lamin,[l-amin],[representing craftsmen],N
1882.0,amzzud,ijʃfnaʒin,[i-j-ʃfnaʒ-in],[of-MPCS-manufaturer beignet],
1883.0,amzzud,tzzigznn,[t-zzigz-nn],[3FS-run through:pf-deic],V
1884.0,amzzud,srs,[sr-s],[to 3S],
1885.0,amzzud,ʕla,[ʕla],[in the],
1886.0,amzzud,!ssbaħ,[!ssbaħ],[morning],N
1887.0,amzzud,tskr,[t-skr],[3FS-do:pf],V
1888.0,amzzud,dirikt,[dirikt],[straight],
1889.0,amzzud,dars,[dar-s],[to-3S],
1890.0,amzzud,ur,[ur],[neg],
1891.0,amzzud,tu!miz,[t-u-!miz],[3FS-hold:pf],V
1892.0,amzzud,ssrbis,[ssrbis],[waiting line],N
1893.0,amzzud,tffaʁ,[t-ffaʁ],[3FS-be out:pf],V
1894.0,amzzud,lqanun,[l-qanun],[the law],N
1895.0,amzzud,aʃku,[aʃku],[because],
1896.0,amzzud,tga,[t-ga],[3FS-be:pf],V
1897.0,amzzud,tawajja,[tawajja],[slave],N
1898.0,amzzud,llmalik,[ll-malik],[of-the-king],N
